zip,arealand_zcta,geoid,arealand_part
32508,18684288,1256004,18684288
32508,18684288,1275200,0
32511,739620,1247550,739620
32512,172852,1247550,172852
32514,51328342,1220925,10401769
32514,51328342,1222275,30410207
32514,51328342,1226700,100024
32514,51328342,1255925,818256
32526,151284811,1205462,29691768
32530,2060664,1202925,1764831
32531,591407248,1247300,1786898
32533,199866499,1220925,2482618
32533,199866499,1226700,34269400
32534,25607000,1220925,18765489
32534,25607000,1226700,4844358
32535,182612846,1211362,8337080
32536,110057312,1215475,30876104
32539,331374844,1215475,12057162
32541,32537686,1217325,19960587
32542,217632517,1220050,7840760
32542,217632517,1273675,10568096
32544,21304015,1232975,21302451
32547,75076581,1224475,4575027
32547,75076581,1232975,4820052
32547,75076581,1250925,4024852
32547,75076581,1278800,12666520
32548,31293508,1212325,443039
32548,31293508,1224475,15161526
32548,31293508,1243375,1263
32548,31293508,1278800,1563812
32550,18098368,1246000,18098368
32561,31177869,1228000,12122982
32563,43086275,1245465,31117219
32563,43086275,1252250,2179804
32563,43086275,1271842,3639743
32563,43086275,1278500,6149509
32564,266662769,1229000,11875700
32565,596655238,1200800,18654025
32565,596655238,1205825,13185860
32565,596655238,1208925,22532720
32565,596655238,1212300,36432583
32565,596655238,1213125,6825828
32565,596655238,1217710,13197014
32565,596655238,1222325,7345588
32565,596655238,1235425,4299515
32565,596655238,1247000,13685704
32565,596655238,1256955,17402324
32566,101447890,1231275,9191788
32566,101447890,1248050,59737951
32566,101447890,1248055,3059387
32567,376249683,1239650,10893245
32567,376249683,1255475,9644232
32569,10757973,1224475,64470
32569,10757973,1243375,3815057
32570,779756373,1200800,57677312
32570,779756373,1205825,9164350
32570,779756373,1245750,14051259
32570,779756373,1247300,63432870
32570,779756373,1257908,17131087
32570,779756373,1261615,11203244
32570,779756373,1268365,32428872
32570,779756373,1277470,10752496
32571,291666388,1212300,15982926
32571,291666388,1223125,1032501
32571,291666388,1253725,62751977
32571,291666388,1255532,6281286
32571,291666388,1274975,30467468
32577,178598892,1246225,18016900
32578,60016997,1248750,33825278
32579,9032976,1238287,5345171
32579,9032976,1265425,746222
32580,20084269,1273675,20084269
32583,323912243,1202660,9895304
32583,323912243,1202925,14664996
32583,323912243,1217450,3449589
32583,323912243,1219275,74353692
32583,323912243,1225392,4912909
32583,323912243,1229000,26244628
32583,323912243,1245750,362462
32583,323912243,1247175,4077439
32583,323912243,1255532,986564
32601,11907533,1225175,11892492
32603,2245694,1225175,2245694
32605,25422727,1225175,22039032
32605,25422727,1248200,28938
32606,39869656,1225175,3781291
32607,32582262,1225175,14452376
32608,115139313,1225175,16956029
32609,304451361,1225175,39686043
32609,304451361,1237300,4268778
32610,185875,1225175,185875
32612,2435848,1225175,2435848
32615,356875630,1200375,87528887
32615,356875630,1230525,2315276
32615,356875630,1237300,2173202
32616,593451,1200375,495307
32618,238203152,1201775,16474629
32618,238203152,1219025,4554693
32618,238203152,1248200,15326416
32619,285380825,1204975,4242166
32621,190367553,1208700,11086665
32621,190367553,1219025,25076248
32622,178698173,1208725,1365513
32622,178698173,1237300,1651619
32625,243584480,1211225,2610679
32626,630964184,1201353,9642684
32626,630964184,1211925,17496496
32626,630964184,1242787,27732792
32626,630964184,1253500,547333
32628,228120620,1215575,4781520
32640,486223819,1229275,19113699
32641,177854770,1225175,14068757
32643,290213341,1200375,304776
32643,290213341,1230525,54114929
32643,290213341,1248200,11502591
32643,290213341,1268435,8319633
32648,211221075,1232650,1214235
32653,99603985,1200375,5407570
32653,99603985,1225175,35822748
32653,99603985,1237300,1535327
32656,181648515,1236475,2783317
32658,4413254,1237300,2326526
32664,2155620,1242150,1841839
32667,234293500,1245225,2684816
32668,350322310,1246725,1057658
32668,350322310,1277837,7602703
32669,255348493,1248200,122318411
32683,41185346,1253500,2977379
32686,187718595,1259675,3262998
32693,519848129,1201353,4391212
32693,519848129,1221850,12610325
32693,519848129,1242787,5944502
32693,519848129,1272350,8786831
32694,75807735,1274925,5631811
32696,368817796,1219575,7794125
32696,368817796,1259475,5032495
32696,368817796,1277825,17680119
32696,368817796,1277837,21711116
32697,715635,1278775,688150
32701,14590468,1200950,9198842
32701,14590468,1211050,92259
32701,14590468,1222250,10988
32702,153571135,1201050,1166118
32702,153571135,1257380,3262172
32702,153571135,1273025,516081
32703,83165584,1201700,35603668
32703,83165584,1212675,6188584
32703,83165584,1223375,7529684
32703,83165584,1241025,1314465
32703,83165584,1251075,826443
32703,83165584,1254912,1192767
32703,83165584,1267163,5527844
32707,24908199,1200950,1742
32707,24908199,1211050,15498242
32707,24908199,1222250,53471
32707,24908199,1241250,4217
32707,24908199,1278325,20753
32708,47917695,1211050,360549
32708,47917695,1241250,48797
32708,47917695,1253575,62872
32708,47917695,1278325,37677922
32709,384532801,1212250,117102532
32712,185300711,1201700,53677509
32712,185300711,1279200,931001
32713,49397200,1216675,49072097
32713,49397200,1217200,101595
32713,49397200,1251825,216936
32714,21978089,1200950,14149879
32714,21978089,1223375,2514145
32720,171705779,1216875,13312862
32720,171705779,1216937,1582183
32720,171705779,1216975,1594905
32720,171705779,1238332,12528439
32720,171705779,1249275,1880
32720,171705779,1276087,5569527
32723,35388,1216875,35388
32724,216945776,1216875,35920681
32724,216945776,1217200,12582
32724,216945776,1238025,614142
32724,216945776,1249275,1356589
32725,59703114,1217200,45435557
32726,29752406,1221350,21346508
32726,29752406,1271225,538700
32730,3193863,1211050,308683
32730,3193863,1222250,2885180
32732,144600253,1225750,30029052
32735,10334909,1221350,731107
32736,282655779,1221350,5422190
32736,282655779,1247050,85501
32736,282655779,1256865,4147923
32738,66751018,1217200,45778282
32738,66751018,1238025,22678
32744,35196168,1217200,1521
32744,35196168,1238025,11158278
32746,54553813,1229320,7105399
32746,54553813,1238425,23458811
32746,54553813,1263650,739392
32750,29558344,1211050,39215
32750,29558344,1241250,14171994
32750,29558344,1278325,140607
32751,18178552,1200950,159151
32751,18178552,1211050,705916
32751,18178552,1219650,1101016
32751,18178552,1221750,2744
32751,18178552,1222250,2244279
32751,18178552,1242575,12472523
32751,18178552,1278300,9051
32754,354696458,1245775,42070111
32754,354696458,1264625,2953137
32754,354696458,1271900,79525
32757,91347589,1221350,133131
32757,91347589,1247050,20734145
32757,91347589,1271100,11795475
32757,91347589,1279200,1914284
32759,126184879,1250450,12219858
32763,54170941,1216675,11841
32763,54170941,1217200,84430
32763,54170941,1251825,20023290
32764,245643546,1217200,5254445
32765,101070774,1206670,27253622
32765,101070774,1253575,31124626
32765,101070774,1278325,645567
32766,113529266,1212275,4665661
32766,113529266,1253575,8939615
32767,142319059,1238162,7251379
32767,142319059,1253850,8120283
32768,104648,1201700,89003
32771,97114352,1238425,45164
32771,97114352,1245475,1908992
32771,97114352,1263650,29391430
32773,71488652,1263650,30939548
32775,51313,1264625,51313
32776,128358725,1201700,125578
32776,128358725,1247125,7484758
32776,128358725,1266975,3209214
32778,65779813,1202250,34223
32778,65779813,1221350,14248
32778,65779813,1239875,19576
32778,65779813,1271225,31000591
32779,48871315,1223375,1089438
32779,48871315,1275725,22351417
32780,176442719,1271900,49468513
32784,240309917,1221350,632486
32784,240309917,1273025,8783445
32789,20206025,1219650,45642
32789,20206025,1221750,1735872
32789,20206025,1242575,105083
32789,20206025,1253000,254930
32789,20206025,1278300,17967159
32792,31380906,1211050,1043687
32792,31380906,1226475,6102662
32792,31380906,1278300,4694600
32796,37331684,1245775,2140500
32796,37331684,1271900,22706588
32798,7751140,1201700,8402
32798,7751140,1279200,6898962
32801,5723621,1253000,5723621
32803,17629451,1253000,16616523
32803,17629451,1278300,3597
32804,18529020,1221750,2160970
32804,18529020,1253000,14766331
32805,17628348,1231025,789590
32805,17628348,1253000,13179572
32806,17672852,1205300,0
32806,17672852,1214050,2401805
32806,17672852,1219900,542590
32806,17672852,1231025,168199
32806,17672852,1253000,8694263
32807,21757720,1202850,6402119
32807,21757720,1253000,7083114
32807,21757720,1278300,8524
32808,30760205,1241025,2180
32808,30760205,1253000,12688214
32808,30760205,1253100,711806
32808,30760205,1256825,14552192
32809,26899473,1205300,3107746
32809,26899473,1219900,891714
32809,26899473,1250638,4554491
32809,26899473,1253000,946381
32809,26899473,1256500,5381554
32809,26899473,1266425,3266795
32810,23743991,1200950,35907
32810,23743991,1212675,271247
32810,23743991,1219650,1404808
32810,23743991,1221750,3771253
32810,23743991,1241025,10170429
32810,23743991,1242575,1311367
32810,23743991,1253000,1095577
32810,23743991,1256825,135481
32810,23743991,1278300,2155
32811,21512860,1253000,17864591
32811,21512860,1253100,1025390
32812,21985674,1205300,3107525
32812,21985674,1214050,6469892
32812,21985674,1253000,10635982
32814,3100763,1253000,3100763
32816,5105453,1273172,5105453
32817,30382875,1200410,248578
32817,30382875,1226475,434087
32817,30382875,1273075,3118046
32817,30382875,1273172,6387916
32818,28823744,1212675,4151846
32818,28823744,1251075,386979
32818,28823744,1253100,296917
32818,28823744,1256825,16896248
32819,53525927,1204070,4649483
32819,53525927,1217725,5839645
32819,53525927,1237648,136654
32819,53525927,1253000,12642792
32819,53525927,1271075,908842
32820,39107428,1206625,17070508
32821,42248972,1277735,9198261
32822,35216226,1202850,1500524
32822,35216226,1253000,17068189
32824,86754121,1243800,28933797
32824,86754121,1253000,24729630
32824,86754121,1267270,8420076
32824,86754121,1270525,2548369
32825,47605038,1200410,19545126
32825,47605038,1260562,5628296
32825,47605038,1273075,4263805
32826,19011329,1200410,112857
32826,19011329,1273172,11945315
32827,58723445,1253000,58380516
32828,53953292,1200410,53953292
32829,50174947,1200410,5498488
32829,50174947,1253000,15671681
32830,60803815,1204150,51689201
32830,60803815,1232610,80561
32830,60803815,1237625,7773122
32832,140242444,1238012,2945097
32832,140242444,1238430,13602874
32832,140242444,1253000,31977105
32833,88338388,1206625,11143637
32833,88338388,1275612,60425025
32835,24329366,1253000,8456262
32835,24329366,1253100,2727226
32836,30905059,1204070,1503531
32836,30905059,1204150,0
32836,30905059,1217725,2975217
32836,30905059,1232610,2411830
32836,30905059,1237625,68495
32836,30905059,1237648,294790
32837,47208400,1232967,18248481
32837,47208400,1267270,9502134
32839,19240539,1219900,1726255
32839,19240539,1231025,1698272
32839,19240539,1250638,4636960
32839,19240539,1253000,4935833
32839,19240539,1256500,883419
32901,31245687,1243975,31059126
32901,31245687,1254000,11987
32901,31245687,1276500,167366
32903,9382520,1233375,2517231
32903,9382520,1243975,2362796
32904,562212816,1235800,7839991
32904,562212816,1243975,20163471
32904,562212816,1244075,1505618
32904,562212816,1254000,9357746
32904,562212816,1276500,27432539
32905,25127943,1243975,444609
32905,25127943,1254000,24650475
32907,45861261,1254000,45832662
32908,49742091,1254000,49585802
32909,149338872,1227256,9918448
32909,149338872,1254000,82943344
32920,64188799,1210250,5751038
32922,14097455,1213150,11556852
32922,14097455,1213225,1845859
32925,8018169,1255375,7988788
32926,127612932,1213150,23302811
32926,127612932,1213225,7623194
32926,127612932,1261500,4697924
32926,127612932,1265525,1920658
32926,127612932,1276058,9746772
32927,66427063,1258700,24141772
32927,66427063,1265525,4266084
32927,66427063,1271900,3330721
32931,13455104,1210250,3829
32931,13455104,1213175,12064959
32934,59372840,1243975,26580921
32935,34037434,1243975,31445912
32935,34037434,1254425,780794
32937,17601884,1233450,5419577
32937,17601884,1243975,483358
32937,17601884,1244275,16837
32937,17601884,1264400,7564576
32937,17601884,1267725,3918606
32940,148396069,1243975,1806396
32940,148396069,1254425,774402
32940,148396069,1274368,7433333
32940,148396069,1274370,18058884
32948,295110570,1222100,110964551
32948,295110570,1254000,1156566
32949,43523098,1227256,40159651
32949,43523098,1245275,247637
32949,43523098,1254000,3056287
32950,48154766,1227256,20426041
32950,48154766,1242625,27697639
32950,48154766,1254000,31086
32951,21071352,1244000,2557835
32952,31868659,1244275,31868659
32953,102968832,1244275,12070398
32953,102968832,1249435,43661543
32953,102968832,1272521,1417088
32955,131732897,1261500,29538547
32955,131732897,1274368,5667875
32955,131732897,1274370,5523114
32958,72131826,1222100,1493257
32958,72131826,1261875,4896422
32958,72131826,1264825,35967884
32958,72131826,1274625,1832302
32959,53246,1265525,53246
32960,28628202,1225925,220545
32960,28628202,1274150,18204405
32960,28628202,1274200,7001276
32962,32363130,1223050,26326723
32962,32363130,1274200,6036407
32963,45107936,1233600,13270781
32963,45107936,1252175,3200177
32963,45107936,1267192,7041794
32963,45107936,1274150,7359710
32963,45107936,1274635,3137334
32963,45107936,1278110,2263950
32966,672761504,1222100,34976068
32966,672761504,1274150,2518832
32966,672761504,1274200,5578524
32966,672761504,1276937,15169533
32967,103481385,1222100,1675820
32967,103481385,1225925,6819861
32967,103481385,1264825,4887649
32967,103481385,1274150,1565899
32967,103481385,1274225,8742744
32967,103481385,1274625,5166319
32967,103481385,1278225,17815976
32968,112576601,1223050,1567606
32968,112576601,1274200,11906280
32970,2557167,1264825,11240
32970,2557167,1274625,2545927
32976,62912612,1245275,19445869
32976,62912612,1254000,7194984
33001,5057167,1239725,420446
33004,17497111,1216335,10480880
33004,17497111,1224000,4101
33004,17497111,1232000,5057504
33009,12669232,1228452,10909332
33009,12669232,1232000,82371
33009,12669232,1255750,1677529
33010,11192369,1230000,11192369
33012,15209987,1230000,14649826
33013,9808904,1230000,9808904
33014,16784272,1230000,5239965
33014,16784272,1245060,1734774
33014,16784272,1245100,7934012
33014,16784272,1251650,553562
33015,15244761,1214895,10819822
33015,15244761,1245100,40452
33015,15244761,1254500,2060167
33016,10837597,1230000,4760594
33016,10837597,1230025,1580512
33016,10837597,1245100,4496491
33018,72744987,1230000,9152627
33018,72744987,1230025,6742582
33018,72744987,1243900,154187
33018,72744987,1245100,2180639
33019,9699756,1216335,12468
33019,9699756,1232000,9682457
33020,15585398,1232000,15585398
33021,22881993,1232000,21436056
33021,22881993,1255750,413872
33021,22881993,1276658,64811
33022,19887,1232000,19887
33023,22675785,1232000,3008720
33023,22675785,1245975,10133141
33023,22675785,1255750,1481922
33023,22675785,1255775,2423630
33023,22675785,1276658,5628372
33024,30052050,1214125,4794333
33024,30052050,1216475,2065702
33024,30052050,1232000,10235400
33024,30052050,1255775,12299150
33025,27326914,1245975,17779092
33025,27326914,1255775,9547822
33026,11927220,1214125,4507054
33026,11927220,1255775,7420166
33027,34603440,1245975,24825417
